channel_title,channel_id,publishedAt,subscriberCount,videoCount,viewCount,timestamp
ТСН,,,0,0,0,2019-04-07 15:15:28.891612
SiggasNation™,,,0,0,0,2019-04-07 15:15:29.929691
The New York Times,,,0,0,0,2019-04-07 15:15:30.964528
Anna Akana,,,0,0,0,2019-04-07 15:15:31.997404
Alesso,UCHuHWM3-GKLrLhDpTyTxRAQ,2006-03-18T00:45:26.000Z,19,1,256,2019-04-07 15:15:33.125579
The Dodo,,,0,0,0,2019-04-07 15:15:34.172414
colinfurze,UCp68_FLety0O-n9QU6phsgw,2006-11-15T23:10:11.000Z,7822730,257,853125047,2019-04-07 15:15:35.245851
Corinne Leigh,,,0,0,0,2019-04-07 15:15:36.281041
Beyond The Trailer,,,0,0,0,2019-04-07 15:15:37.343447
Glam&Gore,,,0,0,0,2019-04-07 15:15:38.379265
CYNVEVO,,,0,0,0,2019-04-07 15:15:39.414483
The Official Pokémon YouTube Channel,,,0,0,0,2019-04-07 15:15:40.450470
WTHR,UCn-zbRY_RNQ1qNmuYYqAijg,2006-09-23T13:26:14.000Z,1,0,0,2019-04-07 15:15:41.599490
Millie T,,,0,0,0,2019-04-07 15:15:42.641395
Google,UCK8sQmJBp8GCxrOtXWBpyEA,2005-09-18T22:37:10.000Z,7390753,2213,2668004067,2019-04-07 15:15:43.706821
"One List , One Life",,,0,0,0,2019-04-07 15:15:44.752963
Focus Features,,,0,0,0,2019-04-07 15:15:45.785224
Galantis,,,0,0,0,2019-04-07 15:15:46.840078
POPSUGAR,,,0,0,0,2019-04-07 15:15:47.898208
DraftExpress,UCRUErR61S_Fl8AFMdRtJ6kw,2009-02-17T18:59:29.000Z,112326,3225,62656877,2019-04-07 15:15:48.973344
NASA,,,0,0,0,2019-04-07 15:15:50.087240
truTV,,,0,0,0,2019-04-07 15:15:51.132299
Mnet K-POP,,,0,0,0,2019-04-07 15:15:52.172535
Inside Edition,,,0,0,0,2019-04-07 15:15:53.222526
TheJuicyJVEVO,UCqeu4irsmkYm5ZeVOg9_ieQ,2012-09-17T17:21:28.000Z,942673,45,398117313,2019-04-07 15:15:54.310794
5FDPVEVO,UC_fN8QapvzsTxrddAN3w9tw,2010-09-01T20:20:11.000Z,1402430,109,1240999090,2019-04-07 15:15:55.404532
Shoshana Bean,,,0,0,0,2019-04-07 15:15:56.441485
Open Road Films,,,0,0,0,2019-04-07 15:15:57.477657
Martin Garrix,,,0,0,0,2019-04-07 15:15:58.557205
How To Cook That,,,0,0,0,2019-04-07 15:15:59.600049
Itzztonytony,,,0,0,0,2019-04-07 15:16:00.646950
JOLLY,,,0,0,0,2019-04-07 15:16:01.702346
LissieVEVO,UC1bszM52V3aZSqpXZFbP1zg,2010-08-17T19:25:36.000Z,72085,44,31064419,2019-04-07 15:16:02.796545
PrettyMuchVEVO,,,0,0,0,2019-04-07 15:16:03.843670
FIFATV,UCpcTrCXblq78GZrTUTLWeBw,2006-09-06T03:52:41.000Z,7561969,7395,2053292734,2019-04-07 15:16:04.921764
TBS,UCgCudMsK-kxYxB2RgiS3bzQ,2005-10-20T01:34:35.000Z,872107,2819,575689733,2019-04-07 15:16:05.986128
cgriesemer,UCLquyEGkXKvp9xahcrnwm9w,2006-08-07T18:52:28.000Z,71,20,240840,2019-04-07 15:16:07.082637
Genius,UCdNvF54AYp2qRt8DkWdYKbQ,2005-08-28T14:51:26.000Z,20,0,0,2019-04-07 15:16:08.180714
Flash Rahbbit,,,0,0,0,2019-04-07 15:16:09.225790
Charles Chan,,,0,0,0,2019-04-07 15:16:10.257525
Science vs Cinema,,,0,0,0,2019-04-07 15:16:11.298361
Wengie,,,0,0,0,2019-04-07 15:16:12.350436
Mr. Kate,,,0,0,0,2019-04-07 15:16:13.397213
ワーナー ブラザース 公式チャンネル,,,0,0,0,2019-04-07 15:16:14.441665
communitychannel,UCKHi7M_11VJmLZSq4WNHSkg,2006-09-12T12:07:20.000Z,1871743,408,615334492,2019-04-07 15:16:15.505323
Star Wars,,,0,0,0,2019-04-07 15:16:16.549836
Arden Rose,,,0,0,0,2019-04-07 15:16:17.598169
Mike Diva,,,0,0,0,2019-04-07 15:16:18.640108
JamesAVEVO,UCnPjVVu__eOVZnAnjBiGhKA,2012-12-06T16:51:58.000Z,2460224,61,1538329174,2019-04-07 15:16:19.703804
Tessa Violet,,,0,0,0,2019-04-07 15:16:20.741630
kmichelle,,,0,0,0,2019-04-07 15:16:21.789012
Complex,,,0,0,0,2019-04-07 15:16:22.835838
MOBO Awards,,,0,0,0,2019-04-07 15:16:23.869367
Maggie Smith Kühn,,,0,0,0,2019-04-07 15:16:24.917290
Pies Are Awesome,,,0,0,0,2019-04-07 15:16:25.968343
Facelesstech,,,0,0,0,2019-04-07 15:16:27.022958
Ross Kempsell,,,0,0,0,2019-04-07 15:16:28.074041
5-Minute Crafts,,,0,0,0,2019-04-07 15:16:29.110215
BuzzFeedBlue,UCBUVGPsJzc1U8SECMgBaMFw,2014-05-05T19:01:18.000Z,9545528,1707,4649725123,2019-04-07 15:16:30.187541
The Food Ranger,,,0,0,0,2019-04-07 15:16:31.234346
"European Space Agency, ESA",,,0,0,0,2019-04-07 15:16:32.275750
Be Amazed,,,0,0,0,2019-04-07 15:16:33.319207
Máquina Voadora,,,0,0,0,2019-04-07 15:16:34.352633
Tom Daley,,,0,0,0,2019-04-07 15:16:35.393920
This Morning,,,0,0,0,2019-04-07 15:16:36.431427
Xscape - Topic,,,0,0,0,2019-04-07 15:16:37.474044
SB Nation,,,0,0,0,2019-04-07 15:16:38.515789
First Aid Kit,,,0,0,0,2019-04-07 15:16:39.562590
The University of Chicago,,,0,0,0,2019-04-07 15:16:40.625012
Vote The Process,,,0,0,0,2019-04-07 15:16:41.658276
RackaRacka,,,0,0,0,2019-04-07 15:16:42.717064
QUARTZ,,,0,0,0,2019-04-07 15:16:43.777273
razzark666,UCmeLTWF4hokl-zp1fopnwIA,2006-04-01T04:35:37.000Z,386,11,1424188,2019-04-07 15:16:44.865896
Skelly Robot,,,0,0,0,2019-04-07 15:16:45.922269
LIL UZI VERT,,,0,0,0,2019-04-07 15:16:46.969070
Universal Pictures,,,0,0,0,2019-04-07 15:16:48.002617
5MadMovieMakers,UCLkZVEXz_qObWr7hAEbS_pQ,2010-07-18T21:29:48.000Z,363102,137,263614262,2019-04-07 15:16:49.069572
Victoria's Secret,,,0,0,0,2019-04-07 15:16:50.108614
TMZ,UCK7IIV6Q2junGSdYK3BmZMg,2006-04-10T16:33:09.000Z,3579074,30140,3181099356,2019-04-07 15:16:51.179313
GraceVanderWaalVEVO,UCqswuI3fsM4oQam6liOVJsw,2016-09-23T16:00:47.000Z,1752104,52,252624410,2019-04-07 15:16:52.328995
Pac-12 Networks,,,0,0,0,2019-04-07 15:16:53.362059
Big Ten Network,,,0,0,0,2019-04-07 15:16:54.397751
PBS NewsHour,,,0,0,0,2019-04-07 15:16:55.440352
Shay Mitchell,,,0,0,0,2019-04-07 15:16:56.472901
Car Commercials of the Past,,,0,0,0,2019-04-07 15:16:57.517383
Boldly,,,0,0,0,2019-04-07 15:16:58.573712
Gigi Gorgeous,,,0,0,0,2019-04-07 15:16:59.609320
AlmazanKitchen,,,0,0,0,2019-04-07 15:17:00.671709
PrincessPiaMiaVEVO,UCnFngWHLtr4phM30rhNqFEw,2013-12-04T22:52:52.000Z,995697,22,523817173,2019-04-07 15:17:01.780991
Dude Perfect,,,0,0,0,2019-04-07 15:17:02.813286
LecraeVEVO,,,0,0,0,2019-04-07 15:17:03.865988
MLG Highlights,,,0,0,0,2019-04-07 15:17:04.937169
Tanya Burr,,,0,0,0,2019-04-07 15:17:05.970097
Karina Garcia,,,0,0,0,2019-04-07 15:17:07.005476
jypentertainment,UCaO6TYtlC8U5ttz62hTrZgg,2008-01-25T07:45:44.000Z,12169865,910,6141870940,2019-04-07 15:17:08.084613
KISS FM UK,,,0,0,0,2019-04-07 15:17:09.115961
Bloomberg Politics,,,0,0,0,2019-04-07 15:17:10.162755
CrashCourse,UCX6b17PVsYBQ0ip5gyeme-Q,2006-05-20T02:43:42.000Z,9188060,1108,1032514028,2019-04-07 15:17:11.243647
Kayley Melissa,,,0,0,0,2019-04-07 15:17:12.282923
Magnolia Pictures & Magnet Releasing,,,0,0,0,2019-04-07 15:17:13.328449
National Geographic,,,0,0,0,2019-04-07 15:17:14.361909
Associated Press,,,0,0,0,2019-04-07 15:17:15.407849
Jack and Dean,,,0,0,0,2019-04-07 15:17:16.450434
Doctor Mike,,,0,0,0,2019-04-07 15:17:17.487158
Kita Osaka,,,0,0,0,2019-04-07 15:17:18.523052
neilyoungchannel,UC8gbK8uoqKhlACSeenUPkFQ,2006-12-13T01:30:47.000Z,170701,117,71421702,2019-04-07 15:17:19.632523
The Film Theorists,,,0,0,0,2019-04-07 15:17:20.666178
Pokémon GO,,,0,0,0,2019-04-07 15:17:21.701666
CBS Los Angeles,,,0,0,0,2019-04-07 15:17:22.733655
FILMWEBTV,UCazr2526s4M0OleH-GvShOA,2006-10-07T09:46:59.000Z,10676,719,10379752,2019-04-07 15:17:23.878476
Syracuse Orange,,,0,0,0,2019-04-07 15:17:24.919663
Lifetime,UCpYF_3dMxbTukeCG2GsgPbA,2006-03-05T14:20:22.000Z,2874203,8083,2945721636,2019-04-07 15:17:25.985340
Outback Steakhouse,,,0,0,0,2019-04-07 15:17:27.032209
E! Live from the Red Carpet,,,0,0,0,2019-04-07 15:17:28.078981
LadBaby Official,,,0,0,0,2019-04-07 15:17:29.122314
郭韋辰,,,0,0,0,2019-04-07 15:17:30.162615
Clark Zhu,,,0,0,0,2019-04-07 15:17:31.209407
Fox News,,,0,0,0,2019-04-07 15:17:32.253256
MickMake,,,0,0,0,2019-04-07 15:17:33.286374
ABC7,UCfSvKJAIiyWqNU5rhNtp1UA,2006-03-01T21:36:52.000Z,9,2,1417,2019-04-07 15:17:34.435712
Campo Santo Productions,,,0,0,0,2019-04-07 15:17:35.472546
Vlogs By DK4L,,,0,0,0,2019-04-07 15:17:36.515517
MoorInfo,,,0,0,0,2019-04-07 15:17:37.562316
Asthmatic Kitty Records,,,0,0,0,2019-04-07 15:17:38.600957
Muselk,UCXQPCd1X6yvm-Q0KeyGY4ew,2007-11-03T22:50:11.000Z,72,0,0,2019-04-07 15:17:39.803996
Simply Not Logical,,,0,0,0,2019-04-07 15:17:40.846129
GohmertTX01,UC0HMa6X3iMhMq96kkRLLTog,2007-11-14T15:59:05.000Z,5224,1073,2319213,2019-04-07 15:17:41.935248
MSNBC,,,0,0,0,2019-04-07 15:17:42.982032
Pittsburgh Dad,,,0,0,0,2019-04-07 15:17:44.014731
Jessica Kellgren-Fozard,,,0,0,0,2019-04-07 15:17:45.053352
Honda,UC22zQ9nBEk6KOjUWqR5XXZg,2005-10-11T00:42:58.000Z,387170,1217,90616223,2019-04-07 15:17:46.126537
The CW Television Network,,,0,0,0,2019-04-07 15:17:47.165593
jessiepaege,,,0,0,0,2019-04-07 15:17:48.246436
PsychoSoprano,UCR-QYzXrZF8yFarK8wZbHog,2006-07-31T02:46:42.000Z,8443168,943,1444607915,2019-04-07 15:17:49.318076
Beme News,,,0,0,0,2019-04-07 15:17:50.360085
Alissa Ashley,,,0,0,0,2019-04-07 15:17:51.408095
melodysheep,UCR9sFzaG9Ia_kXJhfxtFMBA,2006-06-25T13:58:42.000Z,518096,87,132909843,2019-04-07 15:17:52.509992
Marteen Estevez,,,0,0,0,2019-04-07 15:17:53.559312
NWSSanDiego,UC_4xc0QQDujsK2ayfdTKW-w,2012-10-18T18:42:43.000Z,1460,283,341090,2019-04-07 15:17:54.677189
"But First, Coffee",,,0,0,0,2019-04-07 15:17:55.717829
taalk com,,,0,0,0,2019-04-07 15:17:56.761112
National Safety Council,,,0,0,0,2019-04-07 15:17:57.816423
FrownsUpsideDown,UCExXSHlzUd4eilWIoAaUfTg,2011-01-26T17:09:21.000Z,8835,9,10910958,2019-04-07 15:17:58.926830
HOTSPOTATL,UCuw6G0wwo_BmP9EmpEFVO1w,2009-09-14T22:18:13.000Z,5116,223,2424134,2019-04-07 15:18:00.030271
edlover4real,UCDjek9E6vptWoUkayPA-B4Q,2006-08-20T17:33:20.000Z,63361,180,10641839,2019-04-07 15:18:01.127695
Max Joseph,,,0,0,0,2019-04-07 15:18:03.002161
MigosVEVO,UCGIelM2Dj3zza3xyV3pL3WQ,2013-07-08T18:04:37.000Z,1977978,80,1511094613,2019-04-07 15:18:04.074609
thegameawards,UC4lVYv2Pt3TUdUU6uKX6nng,2010-11-08T15:57:14.000Z,4,0,0,2019-04-07 15:18:05.192020
MoreZoella,UCrUbqTCagwsaP2Fmr0p1TsA,2012-09-04T10:57:39.000Z,4878230,515,801373427,2019-04-07 15:18:06.259904
LouisTomlinsonVEVO,,,0,0,0,2019-04-07 15:18:07.321995
PLAYERUNKNOWN'S BATTLEGROUNDS,,,0,0,0,2019-04-07 15:18:08.362277
LIVEKellyandRyan,,,0,0,0,2019-04-07 15:18:09.422449
Marzia,,,0,0,0,2019-04-07 15:18:10.500498
DanAndPhilGAMES,UCuhwvTYFvVZjyBVXc9T7CrA,2014-05-02T17:42:29.000Z,3119902,278,586528124,2019-04-07 15:18:11.567312
Whitney Avalon,,,0,0,0,2019-04-07 15:18:12.600684
Manny Mua,,,0,0,0,2019-04-07 15:18:13.643155
leonalewis,UCiVxAX5STcvXQN3bYUvJi9w,2006-08-22T19:47:46.000Z,960150,37,17849424,2019-04-07 15:18:14.726229
JK Brickworks,,,0,0,0,2019-04-07 15:18:15.788221
Merrell Twins Live,,,0,0,0,2019-04-07 15:18:16.828057
greyson97,UCVLMS691o0TQZked8ESG9pw,2010-04-28T19:08:14.000Z,786322,30,104918675,2019-04-07 15:18:17.913801
The Sydney Morning Herald,,,0,0,0,2019-04-07 15:18:18.970825
LiamPayneVEVO,UCAddNQ-4Xag9EiUaBX-d82w,2011-12-26T20:48:59.000Z,501,1,3176,2019-04-07 15:18:20.095735
officialcharlixcx,UCOvEMf00DnwdkpOCRWdc6uA,2011-03-24T18:09:55.000Z,2183308,98,774125936,2019-04-07 15:18:21.178304
SR Trailers and Interviews,,,0,0,0,2019-04-07 15:18:22.230432
Tom Thum,,,0,0,0,2019-04-07 15:18:23.272771
VidCon,UCpfrvuFC6qpKukrZe85FyQg,2006-08-18T13:32:40.000Z,301727,411,77295568,2019-04-07 15:18:24.343120
Duan Mackenzie,,,0,0,0,2019-04-07 15:18:25.389980
rollingstoneonline,UCplFzk41GPh1gGjDLbQ4qtA,2010-02-04T15:50:25.000Z,3377,192,1829185,2019-04-07 15:18:26.487389
CIRCUITBEARD,,,0,0,0,2019-04-07 15:18:27.553759
Awkward Puppets,,,0,0,0,2019-04-07 15:18:28.588196
Desi Perkins,,,0,0,0,2019-04-07 15:18:29.631908
BBC,UCCj956IF62FbT7Gouszaj9w,2005-11-12T02:36:31.000Z,6036398,23028,5489533068,2019-04-07 15:18:30.703738
The Unipiper,,,0,0,0,2019-04-07 15:18:31.766219
Henry Prince Mak,,,0,0,0,2019-04-07 15:18:32.798096
Mr Ben Brown,,,0,0,0,2019-04-07 15:18:33.844896
Michael Bublé,,,0,0,0,2019-04-07 15:18:34.894470
Taylor R,,,0,0,0,2019-04-07 15:18:35.943045
Bad Lip Reading,,,0,0,0,2019-04-07 15:18:36.983796
Poppy,UC3huXhjTLzJFdDpx2KY5CUg,2005-10-06T18:08:00.000Z,253,22,497411,2019-04-07 15:18:38.098417
jennxpenn,UCXUrDDdmQHni2UTSNyIh4ag,2009-01-15T23:23:04.000Z,3540311,368,324750979,2019-04-07 15:18:39.164047
euronews (in English),,,0,0,0,2019-04-07 15:18:40.215293
thevirts,UCd3QjsY2nngpBYCoUihX7HA,2007-05-15T09:16:47.000Z,131305,47,14622713,2019-04-07 15:18:41.329246
CBC News,,,0,0,0,2019-04-07 15:18:42.380930
dekuNukem,,,0,0,0,2019-04-07 15:18:43.432207
Karim Jovian,,,0,0,0,2019-04-07 15:18:44.472812
BeyondSlowMotion,UCiQt8SWd6qp90kMvVbflqIw,2011-12-03T07:54:58.000Z,187130,75,14291091,2019-04-07 15:18:45.546161
New York Magazine,,,0,0,0,2019-04-07 15:18:46.592960
FliteTest,UC9zTuyWffK9ckEz1216noAw,2010-06-21T17:52:32.000Z,1199787,1065,229213601,2019-04-07 15:18:47.664764
devinsupertramp,UCwgURKfUA7e0Z7_qE3TvBFQ,2010-06-14T01:26:26.000Z,5355941,307,1219070671,2019-04-07 15:18:48.749502
Logan Paul Vlogs,,,0,0,0,2019-04-07 15:18:49.782866
TheAngryGrandpaShow,UCPFVhmjjSkFhfstm2LghZIg,2010-06-19T15:40:40.000Z,4191133,633,1158589677,2019-04-07 15:18:50.850686
CNBC,UCvJJ_dzjViJCoLf5uKUTwoA,2006-06-17T16:34:17.000Z,682205,13738,237505634,2019-04-07 15:18:51.922818
CBS News,,,0,0,0,2019-04-07 15:18:52.954408
BeOurGuest,,,0,0,0,2019-04-07 15:18:54.004952
GoPro,,,0,0,0,2019-04-07 15:18:55.054293
Youtube Tea,,,0,0,0,2019-04-07 15:18:56.093106
Inthefrow,UCyxZB7SqkRFqij18X1rDYHQ,2012-11-11T20:37:36.000Z,618329,547,60371778,2019-04-07 15:18:57.178202
Moby,,,0,0,0,2019-04-07 15:18:58.238453
BrettYoungVEVO,,,0,0,0,2019-04-07 15:18:59.285542
Samantha Maria,,,0,0,0,2019-04-07 15:19:00.324822
Disneyland Experience,,,0,0,0,2019-04-07 15:19:01.371623
Chad Kroeger,,,0,0,0,2019-04-07 15:19:02.409584
Confuse News,,,0,0,0,2019-04-07 15:19:03.465627
Ford Europe,,,0,0,0,2019-04-07 15:19:04.512061
Condé Nast Traveler,,,0,0,0,2019-04-07 15:19:05.547765
Trevor Moran,,,0,0,0,2019-04-07 15:19:06.594565
Rob Bliss,,,0,0,0,2019-04-07 15:19:07.641365
jenniferhudsonVEVO,UCZlPhuBAcNovK2ATCSSz0kw,2009-09-02T23:37:31.000Z,356366,49,171692705,2019-04-07 15:19:08.721710
PeopleTV,UCnN1DYDR6fpHqCXRevRmn_w,2006-05-16T21:02:51.000Z,368,239,67884,2019-04-07 15:19:09.820713
Jacob Collier,,,0,0,0,2019-04-07 15:19:10.861933
VICE News,,,0,0,0,2019-04-07 15:19:11.908293
MaccabeatsVideos,UCnlNKKYly365T1779K1PmUg,2012-09-05T15:03:20.000Z,72938,43,34314644,2019-04-07 15:19:13.000919
Bachelor Nation on ABC,,,0,0,0,2019-04-07 15:19:14.057815
PHP,,,0,0,0,2019-04-07 15:19:15.111482
ilikeweylie,UCz5ppm1BYc7tgUYIel3EWJw,2007-09-29T06:46:46.000Z,1676212,484,151700905,2019-04-07 15:19:16.195510
Anthem Lights,,,0,0,0,2019-04-07 15:19:17.241789
Al Jazeera English,,,0,0,0,2019-04-07 15:19:18.291698
Sherylcrow,UC89Lupwwv9ANeuxfDRXo7mQ,2006-09-21T01:10:09.000Z,143833,46,5219524,2019-04-07 15:19:19.385025
RocketJump Film School,,,0,0,0,2019-04-07 15:19:20.440871
blvck King,,,0,0,0,2019-04-07 15:19:21.479114
Trevor Wallace,,,0,0,0,2019-04-07 15:19:22.521879
Vat19Nvjds,UC1tAza6iL3yB0QXRoGl49KQ,2013-03-18T21:49:44.000Z,13455,134,2645413,2019-04-07 15:19:23.648288
SnekTek,,,0,0,0,2019-04-07 15:19:24.697341
Domain of Science,,,0,0,0,2019-04-07 15:19:25.746866
Birdbox Studio,,,0,0,0,2019-04-07 15:19:26.799310
Just Marcus,,,0,0,0,2019-04-07 15:19:27.835117
James Veitch,,,0,0,0,2019-04-07 15:19:28.871087
Roy Moore for Senate,,,0,0,0,2019-04-07 15:19:29.914265
Dj Earworm,,,0,0,0,2019-04-07 15:19:30.975649
Bethel Music,,,0,0,0,2019-04-07 15:19:32.010892
Jaclyn Hill,,,0,0,0,2019-04-07 15:19:33.070330
ChrisBrownVEVO,UCm1dsgJNnhaLkY3uAdqN4mA,2009-10-15T19:08:16.000Z,12583655,189,7901012127,2019-04-07 15:19:34.155327
T-Mobile,,,0,0,0,2019-04-07 15:19:35.208014
ThePianoGuys,UCmKurapML4BF9Bjtj4RbvXw,2008-03-25T19:52:10.000Z,6527113,85,1705466476,2019-04-07 15:19:36.272739
Carly and Erin,,,0,0,0,2019-04-07 15:19:37.314137
GwenStefaniVEVO,UCkEAAkbmhYVnJVSxvp-AfWg,2009-05-12T05:28:04.000Z,1121866,67,830016227,2019-04-07 15:19:38.379568
Blue Origin,,,0,0,0,2019-04-07 15:19:39.414534
Shameless Maya,,,0,0,0,2019-04-07 15:19:40.451666
LukeCombsVEVO,UCwLK17rpMFUfktQEcMzSyWg,2016-08-22T17:01:00.000Z,350639,32,680844357,2019-04-07 15:19:41.537393
austinmcconnell,UCbxQcz9k0NRRuy0ukgQTDQQ,2007-06-04T18:30:02.000Z,823583,93,70364631,2019-04-07 15:19:42.614885
LaMadelynn,UCLq5mB76CPuOvftjqq8JMYQ,2011-11-16T23:48:29.000Z,979231,259,14893572,2019-04-07 15:19:43.849171
The Atlantic,,,0,0,0,2019-04-07 15:19:44.898626
StoryCorps,UCILamLkehRwaRRBjhNIw_1g,2006-11-29T20:11:13.000Z,255012,192,33773764,2019-04-07 15:19:45.976702
EllieGouldingVEVO,UCvu362oukLMN1miydXcLxGg,2010-02-11T17:43:38.000Z,8019039,98,4725231624,2019-04-07 15:19:47.054396
Davey Swatpaz,,,0,0,0,2019-04-07 15:19:48.098825
Rob Scallon,,,0,0,0,2019-04-07 15:19:49.161231
Penguin Books UK,,,0,0,0,2019-04-07 15:19:50.207518
Dr. Sandra Lee (aka Dr. Pimple Popper),,,0,0,0,2019-04-07 15:19:51.245839
American Bridge 21st Century,,,0,0,0,2019-04-07 15:19:52.296165
GreatScott!,,,0,0,0,2019-04-07 15:19:53.339280
KhalidVEVO,,,0,0,0,2019-04-07 15:19:54.389982
TaylorSwiftVEVO,UCANLZYMidaCbLQFWXBC95Jg,2009-05-12T05:29:33.000Z,27644402,82,16394456170,2019-04-07 15:19:55.468036
KeithUrbanVEVO,UCK-GN21LMCsDoQgnZXNqLaw,2010-03-17T19:37:48.000Z,638860,93,587370580,2019-04-07 15:19:56.551189
Orion Pictures,,,0,0,0,2019-04-07 15:19:57.595472
ChangeofplanZ,,,0,0,0,2019-04-07 15:19:58.654888
MTV International,,,0,0,0,2019-04-07 15:19:59.687502
WE tv,,,0,0,0,2019-04-07 15:20:00.749874
LD Entertainment,,,0,0,0,2019-04-07 15:20:01.798683
doddlevloggle,UCk-83b_vjgxPSHjVFZhR8fA,2012-01-28T20:09:11.000Z,910874,369,129623737,2019-04-07 15:20:02.881806
Ryan Williams,,,0,0,0,2019-04-07 15:20:03.926521
IGN News,,,0,0,0,2019-04-07 15:20:04.988570
Kingsley,,,0,0,0,2019-04-07 15:20:06.040922
Rainer Hilland,,,0,0,0,2019-04-07 15:20:07.087023
SPORTSNET,,,0,0,0,2019-04-07 15:20:08.134869
Hannah Witton,,,0,0,0,2019-04-07 15:20:09.188466
Newsy,,,0,0,0,2019-04-07 15:20:10.250935
Nat Geo WILD,,,0,0,0,2019-04-07 15:20:11.290597
SpaceX,UCSFMADvCb8OL0-3PrzUT_JA,2006-04-12T07:31:47.000Z,251,0,0,2019-04-07 15:20:12.399916
HOT 97,,,0,0,0,2019-04-07 15:20:13.440811
Tom Harlock,,,0,0,0,2019-04-07 15:20:14.504156
dodieVEVO,UCayDH74OUbNnLgmZ1uy136g,2016-12-05T20:45:39.000Z,358184,12,26702671,2019-04-07 15:20:15.717107
David Guetta,,,0,0,0,2019-04-07 15:20:16.779583
cicigoodies2011,UCLEcMU-hWD0aIRvFswKJF2A,2011-05-22T09:03:11.000Z,6567,49,4909753,2019-04-07 15:20:17.886501
Kyle Gunderson,,,0,0,0,2019-04-07 15:20:18.919507
Michael Rigsby,,,0,0,0,2019-04-07 15:20:19.966306
Katzun,UCo7tWAAtCs1OerypW9dJHaQ,2006-03-10T10:55:59.000Z,8,0,0,2019-04-07 15:20:21.099518
MK Dons,,,0,0,0,2019-04-07 15:20:22.146913
greeenpro,UCVfl4sWlOH4E9YCzjEyqZug,2007-11-06T03:14:59.000Z,0,0,0,2019-04-07 15:20:23.312548
FightHype.com,,,0,0,0,2019-04-07 15:20:24.352678
Empire,UCVBLhL_FVJVxnkHmhSPh4JA,2006-01-02T23:53:46.000Z,89,4,19542,2019-04-07 15:20:25.483125
Rock & Roll Hall of Fame,,,0,0,0,2019-04-07 15:20:26.515520
MovieAccessTrailers,,,0,0,0,2019-04-07 15:20:27.577996
Bloomberg,UCUMZ7gohGI9HcU9VNsr2FJQ,2006-03-09T23:17:35.000Z,1559422,47765,372022806,2019-04-07 15:20:28.652077
CyclingTips,,,0,0,0,2019-04-07 15:20:29.703712
misleadingsilhouette,UCBfT4NBQBbO2-HWN6tqf5uQ,2009-06-08T00:52:07.000Z,2871,51,4192860,2019-04-07 15:20:30.802067
itsAlexClark,UCsDmESjqNPukDmVnuneLrqw,2009-12-02T20:40:49.000Z,4023194,380,381847757,2019-04-07 15:20:31.880107
TheReportOfTheWeek,UCeR0n8d3ShTn_yrMhpwyE1Q,2011-02-20T20:42:31.000Z,1291408,981,104876607,2019-04-07 15:20:32.954864
Zach Simmons,,,0,0,0,2019-04-07 15:20:34.007538
IAmAnneMarie,UC6Xz9THx6YDjumNE7pG-0DA,2009-02-06T04:06:35.000Z,48,7,26876,2019-04-07 15:20:35.166531
MasterClass,UCNsuxn6DKjRQWtY_C33u9Iw,2006-02-23T17:18:05.000Z,0,0,0,2019-04-07 15:20:36.289173
Lawrence Livermore National Laboratory,,,0,0,0,2019-04-07 15:20:37.328957
tovestyrkeVEVO,UCzr0iRJgtLNitmAl3U7A1Tw,2010-10-20T21:20:13.000Z,81898,55,26453459,2019-04-07 15:20:38.394072
Cole and Marmalade,,,0,0,0,2019-04-07 15:20:39.426543
Hak5,,,0,0,0,2019-04-07 15:20:40.488966
Missguided,UCNmJ85CTooCM3pu7SKdpcaw,2006-06-03T00:54:31.000Z,3,0,0,2019-04-07 15:20:41.631241
Xbox,UCjBp_7RuDBUYbd1LegWEJ8g,2005-11-01T06:05:35.000Z,2961409,6345,687640749,2019-04-07 15:20:42.708331
Freddie Lister,,,0,0,0,2019-04-07 15:20:43.749220
Collins Key,,,0,0,0,2019-04-07 15:20:44.805484
Third Leg Studios,,,0,0,0,2019-04-07 15:20:45.844193
Blurred Culture,,,0,0,0,2019-04-07 15:20:46.876306
grandayy,,,0,0,0,2019-04-07 15:20:47.912497
NikkieTutorials,UCzTKskwIc_-a0cGvCXA848Q,2008-06-23T17:34:43.000Z,11774605,716,1029409847,2019-04-07 15:20:49.006158
NFL World,,,0,0,0,2019-04-07 15:20:50.061025
Sport Hub,,,0,0,0,2019-04-07 15:20:51.102185
FOX,UCUTuhx9d0GDlQ2Gj1BmhpfA,2005-08-05T22:32:24.000Z,499,1,2236,2019-04-07 15:20:52.250890
CHRIS-RS,,,0,0,0,2019-04-07 15:20:53.297016
Adam Neely,,,0,0,0,2019-04-07 15:20:54.345527
Clevver Style,,,0,0,0,2019-04-07 15:20:55.388213
PointlessBlogVlogs,,,0,0,0,2019-04-07 15:20:56.456311
TechRax,UCmlsu3V3SzIm2Jmo0S0qiMg,2009-09-21T02:56:52.000Z,6341399,494,1494341401,2019-04-07 15:20:57.532490
Chris Hadfield's Rare Earth,,,0,0,0,2019-04-07 15:20:58.565937
Goodwillsandusky,UCXMyrGMfRtf12S0gpxx90XA,2011-06-27T13:45:19.000Z,35,22,342888,2019-04-07 15:20:59.678961
Amelia Liana,,,0,0,0,2019-04-07 15:21:00.736249
