channel_title,channel_id,publishedAt,subscriberCount,videoCount,viewCount,timestamp
Alesso,UCHuHWM3-GKLrLhDpTyTxRAQ,2006-03-18T00:45:26.000Z,19,1,256,2019-04-07 16:34:26.822678
The Dodo,,,0,0,0,2019-04-07 16:34:27.866214
colinfurze,UCp68_FLety0O-n9QU6phsgw,2006-11-15T23:10:11.000Z,7823063,257,853163587,2019-04-07 16:34:28.925188
Corinne Leigh,,,0,0,0,2019-04-07 16:34:29.965954
Beyond The Trailer,,,0,0,0,2019-04-07 16:34:31.005845
Glam&Gore,,,0,0,0,2019-04-07 16:34:32.047017
CYNVEVO,,,0,0,0,2019-04-07 16:34:33.096941
The Official Pokémon YouTube Channel,,,0,0,0,2019-04-07 16:34:34.125949
WTHR,UCn-zbRY_RNQ1qNmuYYqAijg,2006-09-23T13:26:14.000Z,1,0,0,2019-04-07 16:34:35.271726
Millie T,,,0,0,0,2019-04-07 16:34:36.310540
Google,UCK8sQmJBp8GCxrOtXWBpyEA,2005-09-18T22:37:10.000Z,7390885,2213,2668086376,2019-04-07 16:34:37.382434
"One List , One Life",,,0,0,0,2019-04-07 16:34:38.421966
Focus Features,,,0,0,0,2019-04-07 16:34:39.460847
Galantis,,,0,0,0,2019-04-07 16:34:40.515292
POPSUGAR,,,0,0,0,2019-04-07 16:34:41.563074
DraftExpress,UCRUErR61S_Fl8AFMdRtJ6kw,2009-02-17T18:59:29.000Z,112326,3225,62657457,2019-04-07 16:34:42.651561
NASA,,,0,0,0,2019-04-07 16:34:43.753523
truTV,,,0,0,0,2019-04-07 16:34:44.801674
Mnet K-POP,,,0,0,0,2019-04-07 16:34:45.849623
Inside Edition,,,0,0,0,2019-04-07 16:34:46.896064
TheJuicyJVEVO,UCqeu4irsmkYm5ZeVOg9_ieQ,2012-09-17T17:21:28.000Z,942675,45,398129104,2019-04-07 16:34:47.989833
5FDPVEVO,UC_fN8QapvzsTxrddAN3w9tw,2010-09-01T20:20:11.000Z,1402430,109,1241070875,2019-04-07 16:34:49.077759
Shoshana Bean,,,0,0,0,2019-04-07 16:34:50.122415
Open Road Films,,,0,0,0,2019-04-07 16:34:51.167813
Martin Garrix,,,0,0,0,2019-04-07 16:34:52.209725
How To Cook That,,,0,0,0,2019-04-07 16:34:53.250544
Itzztonytony,,,0,0,0,2019-04-07 16:34:54.300375
JOLLY,,,0,0,0,2019-04-07 16:34:55.354973
LissieVEVO,UC1bszM52V3aZSqpXZFbP1zg,2010-08-17T19:25:36.000Z,72085,44,31065144,2019-04-07 16:34:56.455735
PrettyMuchVEVO,,,0,0,0,2019-04-07 16:34:57.509290
FIFATV,UCpcTrCXblq78GZrTUTLWeBw,2006-09-06T03:52:41.000Z,7562050,7395,2053392838,2019-04-07 16:34:58.583256
TBS,UCgCudMsK-kxYxB2RgiS3bzQ,2005-10-20T01:34:35.000Z,872147,2819,575720170,2019-04-07 16:34:59.656494
cgriesemer,UCLquyEGkXKvp9xahcrnwm9w,2006-08-07T18:52:28.000Z,71,20,240843,2019-04-07 16:35:00.788715
Genius,UCdNvF54AYp2qRt8DkWdYKbQ,2005-08-28T14:51:26.000Z,20,0,0,2019-04-07 16:35:01.899114
Flash Rahbbit,,,0,0,0,2019-04-07 16:35:02.939138
Charles Chan,,,0,0,0,2019-04-07 16:35:03.983854
Science vs Cinema,,,0,0,0,2019-04-07 16:35:05.032733
Wengie,,,0,0,0,2019-04-07 16:35:06.084853
Mr. Kate,,,0,0,0,2019-04-07 16:35:07.122527
ワーナー ブラザース 公式チャンネル,,,0,0,0,2019-04-07 16:35:08.163152
communitychannel,UCKHi7M_11VJmLZSq4WNHSkg,2006-09-12T12:07:20.000Z,1871737,408,615335924,2019-04-07 16:35:09.259608
Star Wars,,,0,0,0,2019-04-07 16:35:10.300419
Arden Rose,,,0,0,0,2019-04-07 16:35:11.345787
Mike Diva,,,0,0,0,2019-04-07 16:35:12.386462
JamesAVEVO,UCnPjVVu__eOVZnAnjBiGhKA,2012-12-06T16:51:58.000Z,2460224,61,1538462223,2019-04-07 16:35:13.481895
Tessa Violet,,,0,0,0,2019-04-07 16:35:14.528519
kmichelle,,,0,0,0,2019-04-07 16:35:15.583101
Complex,,,0,0,0,2019-04-07 16:35:16.652471
MOBO Awards,,,0,0,0,2019-04-07 16:35:17.693882
Maggie Smith Kühn,,,0,0,0,2019-04-07 16:35:18.744502
Pies Are Awesome,,,0,0,0,2019-04-07 16:35:19.798019
Facelesstech,,,0,0,0,2019-04-07 16:35:20.852545
Ross Kempsell,,,0,0,0,2019-04-07 16:35:21.899948
5-Minute Crafts,,,0,0,0,2019-04-07 16:35:22.950345
BuzzFeedBlue,UCBUVGPsJzc1U8SECMgBaMFw,2014-05-05T19:01:18.000Z,9545781,1707,4649924018,2019-04-07 16:35:24.038194
The Food Ranger,,,0,0,0,2019-04-07 16:35:25.082814
"European Space Agency, ESA",,,0,0,0,2019-04-07 16:35:26.118474
Be Amazed,,,0,0,0,2019-04-07 16:35:27.160875
Máquina Voadora,,,0,0,0,2019-04-07 16:35:28.202288
Tom Daley,,,0,0,0,2019-04-07 16:35:29.244676
This Morning,,,0,0,0,2019-04-07 16:35:30.282079
Xscape - Topic,,,0,0,0,2019-04-07 16:35:31.323481
SB Nation,,,0,0,0,2019-04-07 16:35:32.365880
First Aid Kit,,,0,0,0,2019-04-07 16:35:33.415277
The University of Chicago,,,0,0,0,2019-04-07 16:35:34.461675
Vote The Process,,,0,0,0,2019-04-07 16:35:35.517113
RackaRacka,,,0,0,0,2019-04-07 16:35:36.558658
QUARTZ,,,0,0,0,2019-04-07 16:35:37.621200
razzark666,UCmeLTWF4hokl-zp1fopnwIA,2006-04-01T04:35:37.000Z,386,11,1424194,2019-04-07 16:35:38.779674
Skelly Robot,,,0,0,0,2019-04-07 16:35:39.820448
LIL UZI VERT,,,0,0,0,2019-04-07 16:35:40.862931
Universal Pictures,,,0,0,0,2019-04-07 16:35:41.922554
5MadMovieMakers,UCLkZVEXz_qObWr7hAEbS_pQ,2010-07-18T21:29:48.000Z,363143,137,263647679,2019-04-07 16:35:43.001938
Victoria's Secret,,,0,0,0,2019-04-07 16:35:44.042759
TMZ,UCK7IIV6Q2junGSdYK3BmZMg,2006-04-10T16:33:09.000Z,3579310,30140,3181188407,2019-04-07 16:35:45.121162
GraceVanderWaalVEVO,UCqswuI3fsM4oQam6liOVJsw,2016-09-23T16:00:47.000Z,1751876,52,252639764,2019-04-07 16:35:46.200639
Pac-12 Networks,,,0,0,0,2019-04-07 16:35:47.246205
Big Ten Network,,,0,0,0,2019-04-07 16:35:48.286878
PBS NewsHour,,,0,0,0,2019-04-07 16:35:49.332624
Shay Mitchell,,,0,0,0,2019-04-07 16:35:50.377065
Car Commercials of the Past,,,0,0,0,2019-04-07 16:35:51.424841
Boldly,,,0,0,0,2019-04-07 16:35:52.492378
Gigi Gorgeous,,,0,0,0,2019-04-07 16:35:53.529897
AlmazanKitchen,,,0,0,0,2019-04-07 16:35:54.599659
PrincessPiaMiaVEVO,UCnFngWHLtr4phM30rhNqFEw,2013-12-04T22:52:52.000Z,995697,22,523841279,2019-04-07 16:35:55.694459
Dude Perfect,,,0,0,0,2019-04-07 16:35:56.738238
LecraeVEVO,,,0,0,0,2019-04-07 16:35:57.782618
MLG Highlights,,,0,0,0,2019-04-07 16:35:58.828123
Tanya Burr,,,0,0,0,2019-04-07 16:35:59.872789
Karina Garcia,,,0,0,0,2019-04-07 16:36:00.912689
jypentertainment,UCaO6TYtlC8U5ttz62hTrZgg,2008-01-25T07:45:44.000Z,12170411,910,6142312688,2019-04-07 16:36:01.989354
KISS FM UK,,,0,0,0,2019-04-07 16:36:03.035940
Bloomberg Politics,,,0,0,0,2019-04-07 16:36:04.122919
CrashCourse,UCX6b17PVsYBQ0ip5gyeme-Q,2006-05-20T02:43:42.000Z,9188331,1108,1032552914,2019-04-07 16:36:05.291258
Kayley Melissa,,,0,0,0,2019-04-07 16:36:06.331136
Magnolia Pictures & Magnet Releasing,,,0,0,0,2019-04-07 16:36:07.371865
National Geographic,,,0,0,0,2019-04-07 16:36:08.411303
Associated Press,,,0,0,0,2019-04-07 16:36:09.455886
Jack and Dean,,,0,0,0,2019-04-07 16:36:10.503283
Doctor Mike,,,0,0,0,2019-04-07 16:36:11.543661
Kita Osaka,,,0,0,0,2019-04-07 16:36:12.594339
neilyoungchannel,UC8gbK8uoqKhlACSeenUPkFQ,2006-12-13T01:30:47.000Z,170710,117,71425746,2019-04-07 16:36:13.694867
The Film Theorists,,,0,0,0,2019-04-07 16:36:14.737476
Pokémon GO,,,0,0,0,2019-04-07 16:36:15.779206
CBS Los Angeles,,,0,0,0,2019-04-07 16:36:16.819105
FILMWEBTV,UCazr2526s4M0OleH-GvShOA,2006-10-07T09:46:59.000Z,10676,719,10379821,2019-04-07 16:36:17.920627
Syracuse Orange,,,0,0,0,2019-04-07 16:36:18.960266
Lifetime,UCpYF_3dMxbTukeCG2GsgPbA,2006-03-05T14:20:22.000Z,2874557,8083,2946097538,2019-04-07 16:36:20.023787
Outback Steakhouse,,,0,0,0,2019-04-07 16:36:21.067530
E! Live from the Red Carpet,,,0,0,0,2019-04-07 16:36:22.105945
LadBaby Official,,,0,0,0,2019-04-07 16:36:23.154573
郭韋辰,,,0,0,0,2019-04-07 16:36:24.197034
Clark Zhu,,,0,0,0,2019-04-07 16:36:25.245915
Fox News,,,0,0,0,2019-04-07 16:36:26.291672
MickMake,,,0,0,0,2019-04-07 16:36:27.337204
ABC7,UCfSvKJAIiyWqNU5rhNtp1UA,2006-03-01T21:36:52.000Z,9,2,1417,2019-04-07 16:36:28.474817
Campo Santo Productions,,,0,0,0,2019-04-07 16:36:29.513294
Vlogs By DK4L,,,0,0,0,2019-04-07 16:36:30.551493
MoorInfo,,,0,0,0,2019-04-07 16:36:31.599056
Asthmatic Kitty Records,,,0,0,0,2019-04-07 16:36:32.642894
Muselk,UCXQPCd1X6yvm-Q0KeyGY4ew,2007-11-03T22:50:11.000Z,72,0,0,2019-04-07 16:36:33.747434
Simply Not Logical,,,0,0,0,2019-04-07 16:36:34.785539
GohmertTX01,UC0HMa6X3iMhMq96kkRLLTog,2007-11-14T15:59:05.000Z,5225,1073,2319266,2019-04-07 16:36:35.868024
MSNBC,,,0,0,0,2019-04-07 16:36:36.909426
Pittsburgh Dad,,,0,0,0,2019-04-07 16:36:37.953870
Jessica Kellgren-Fozard,,,0,0,0,2019-04-07 16:36:38.993273
Honda,UC22zQ9nBEk6KOjUWqR5XXZg,2005-10-11T00:42:58.000Z,387189,1217,90622714,2019-04-07 16:36:40.062666
The CW Television Network,,,0,0,0,2019-04-07 16:36:41.111235
jessiepaege,,,0,0,0,2019-04-07 16:36:42.166765
PsychoSoprano,UCR-QYzXrZF8yFarK8wZbHog,2006-07-31T02:46:42.000Z,8443308,943,1444651023,2019-04-07 16:36:43.285530
Beme News,,,0,0,0,2019-04-07 16:36:44.343064
Alissa Ashley,,,0,0,0,2019-04-07 16:36:45.380693
melodysheep,UCR9sFzaG9Ia_kXJhfxtFMBA,2006-06-25T13:58:42.000Z,518298,87,132930405,2019-04-07 16:36:46.457383
Marteen Estevez,,,0,0,0,2019-04-07 16:36:47.498867
NWSSanDiego,UC_4xc0QQDujsK2ayfdTKW-w,2012-10-18T18:42:43.000Z,1460,283,341094,2019-04-07 16:36:48.584576
"But First, Coffee",,,0,0,0,2019-04-07 16:36:49.627317
taalk com,,,0,0,0,2019-04-07 16:36:50.675855
National Safety Council,,,0,0,0,2019-04-07 16:36:51.721462
FrownsUpsideDown,UCExXSHlzUd4eilWIoAaUfTg,2011-01-26T17:09:21.000Z,8834,9,10911512,2019-04-07 16:36:52.848822
HOTSPOTATL,UCuw6G0wwo_BmP9EmpEFVO1w,2009-09-14T22:18:13.000Z,5116,223,2424156,2019-04-07 16:36:53.925415
edlover4real,UCDjek9E6vptWoUkayPA-B4Q,2006-08-20T17:33:20.000Z,63361,180,10641858,2019-04-07 16:36:55.001089
Max Joseph,,,0,0,0,2019-04-07 16:36:56.039615
MigosVEVO,UCGIelM2Dj3zza3xyV3pL3WQ,2013-07-08T18:04:37.000Z,1977978,80,1511233746,2019-04-07 16:36:57.105346
thegameawards,UC4lVYv2Pt3TUdUU6uKX6nng,2010-11-08T15:57:14.000Z,4,0,0,2019-04-07 16:36:58.248865
MoreZoella,UCrUbqTCagwsaP2Fmr0p1TsA,2012-09-04T10:57:39.000Z,4878236,515,801379770,2019-04-07 16:36:59.328569
LouisTomlinsonVEVO,,,0,0,0,2019-04-07 16:37:00.383227
PLAYERUNKNOWN'S BATTLEGROUNDS,,,0,0,0,2019-04-07 16:37:01.423746
LIVEKellyandRyan,,,0,0,0,2019-04-07 16:37:02.480127
Marzia,,,0,0,0,2019-04-07 16:37:03.530344
DanAndPhilGAMES,UCuhwvTYFvVZjyBVXc9T7CrA,2014-05-02T17:42:29.000Z,3119882,278,586535471,2019-04-07 16:37:04.596016
Whitney Avalon,,,0,0,0,2019-04-07 16:37:05.641735
Manny Mua,,,0,0,0,2019-04-07 16:37:06.682367
leonalewis,UCiVxAX5STcvXQN3bYUvJi9w,2006-08-22T19:47:46.000Z,960171,37,17849451,2019-04-07 16:37:07.756921
JK Brickworks,,,0,0,0,2019-04-07 16:37:08.802008
Merrell Twins Live,,,0,0,0,2019-04-07 16:37:09.967307
greyson97,UCVLMS691o0TQZked8ESG9pw,2010-04-28T19:08:14.000Z,786365,30,104920732,2019-04-07 16:37:11.048831
The Sydney Morning Herald,,,0,0,0,2019-04-07 16:37:12.093534
LiamPayneVEVO,UCAddNQ-4Xag9EiUaBX-d82w,2011-12-26T20:48:59.000Z,501,1,3176,2019-04-07 16:37:13.218304
officialcharlixcx,UCOvEMf00DnwdkpOCRWdc6uA,2011-03-24T18:09:55.000Z,2183341,98,774143093,2019-04-07 16:37:14.298835
SR Trailers and Interviews,,,0,0,0,2019-04-07 16:37:15.338347
Tom Thum,,,0,0,0,2019-04-07 16:37:16.381844
VidCon,UCpfrvuFC6qpKukrZe85FyQg,2006-08-18T13:32:40.000Z,301737,411,77300362,2019-04-07 16:37:17.473428
Duan Mackenzie,,,0,0,0,2019-04-07 16:37:18.519257
rollingstoneonline,UCplFzk41GPh1gGjDLbQ4qtA,2010-02-04T15:50:25.000Z,3377,192,1829219,2019-04-07 16:37:19.608710
CIRCUITBEARD,,,0,0,0,2019-04-07 16:37:20.654221
Awkward Puppets,,,0,0,0,2019-04-07 16:37:21.694689
Desi Perkins,,,0,0,0,2019-04-07 16:37:22.737067
BBC,UCCj956IF62FbT7Gouszaj9w,2005-11-12T02:36:31.000Z,6036653,23029,5489773882,2019-04-07 16:37:23.807504
The Unipiper,,,0,0,0,2019-04-07 16:37:24.855246
Henry Prince Mak,,,0,0,0,2019-04-07 16:37:25.899636
Mr Ben Brown,,,0,0,0,2019-04-07 16:37:26.952055
Michael Bublé,,,0,0,0,2019-04-07 16:37:28.001469
Taylor R,,,0,0,0,2019-04-07 16:37:29.043878
Bad Lip Reading,,,0,0,0,2019-04-07 16:37:30.090482
Poppy,UC3huXhjTLzJFdDpx2KY5CUg,2005-10-06T18:08:00.000Z,253,22,497414,2019-04-07 16:37:31.207528
jennxpenn,UCXUrDDdmQHni2UTSNyIh4ag,2009-01-15T23:23:04.000Z,3540327,368,324764118,2019-04-07 16:37:32.287197
euronews (in English),,,0,0,0,2019-04-07 16:37:33.326585
thevirts,UCd3QjsY2nngpBYCoUihX7HA,2007-05-15T09:16:47.000Z,131306,47,14623003,2019-04-07 16:37:34.477228
CBC News,,,0,0,0,2019-04-07 16:37:35.518753
dekuNukem,,,0,0,0,2019-04-07 16:37:36.569379
Karim Jovian,,,0,0,0,2019-04-07 16:37:37.607775
BeyondSlowMotion,UCiQt8SWd6qp90kMvVbflqIw,2011-12-03T07:54:58.000Z,187130,75,14291317,2019-04-07 16:37:38.713272
New York Magazine,,,0,0,0,2019-04-07 16:37:39.760692
FliteTest,UC9zTuyWffK9ckEz1216noAw,2010-06-21T17:52:32.000Z,1199824,1065,229221671,2019-04-07 16:37:40.833152
devinsupertramp,UCwgURKfUA7e0Z7_qE3TvBFQ,2010-06-14T01:26:26.000Z,5356265,307,1219133825,2019-04-07 16:37:41.923989
Logan Paul Vlogs,,,0,0,0,2019-04-07 16:37:42.962992
TheAngryGrandpaShow,UCPFVhmjjSkFhfstm2LghZIg,2010-06-19T15:40:40.000Z,4191201,633,1158623453,2019-04-07 16:37:44.033478
CNBC,UCvJJ_dzjViJCoLf5uKUTwoA,2006-06-17T16:34:17.000Z,682264,13738,237539985,2019-04-07 16:37:45.104081
CBS News,,,0,0,0,2019-04-07 16:37:46.147848
BeOurGuest,,,0,0,0,2019-04-07 16:37:47.194421
GoPro,,,0,0,0,2019-04-07 16:37:48.238831
Youtube Tea,,,0,0,0,2019-04-07 16:37:49.278810
Inthefrow,UCyxZB7SqkRFqij18X1rDYHQ,2012-11-11T20:37:36.000Z,618313,547,60375141,2019-04-07 16:37:50.373421
Moby,,,0,0,0,2019-04-07 16:37:51.425816
BrettYoungVEVO,,,0,0,0,2019-04-07 16:37:52.476299
Samantha Maria,,,0,0,0,2019-04-07 16:37:53.521934
Disneyland Experience,,,0,0,0,2019-04-07 16:37:54.566304
Chad Kroeger,,,0,0,0,2019-04-07 16:37:55.613732
Confuse News,,,0,0,0,2019-04-07 16:37:56.655191
Ford Europe,,,0,0,0,2019-04-07 16:37:57.698481
Condé Nast Traveler,,,0,0,0,2019-04-07 16:37:58.737274
Trevor Moran,,,0,0,0,2019-04-07 16:37:59.783119
Rob Bliss,,,0,0,0,2019-04-07 16:38:00.826625
jenniferhudsonVEVO,UCZlPhuBAcNovK2ATCSSz0kw,2009-09-02T23:37:31.000Z,356366,49,171699986,2019-04-07 16:38:01.911046
PeopleTV,UCnN1DYDR6fpHqCXRevRmn_w,2006-05-16T21:02:51.000Z,368,239,67884,2019-04-07 16:38:03.040597
Jacob Collier,,,0,0,0,2019-04-07 16:38:04.085176
VICE News,,,0,0,0,2019-04-07 16:38:05.122580
MaccabeatsVideos,UCnlNKKYly365T1779K1PmUg,2012-09-05T15:03:20.000Z,72940,43,34316480,2019-04-07 16:38:06.226960
Bachelor Nation on ABC,,,0,0,0,2019-04-07 16:38:07.268438
PHP,,,0,0,0,2019-04-07 16:38:08.326849
ilikeweylie,UCz5ppm1BYc7tgUYIel3EWJw,2007-09-29T06:46:46.000Z,1676217,484,151701751,2019-04-07 16:38:09.406409
Anthem Lights,,,0,0,0,2019-04-07 16:38:10.452038
Al Jazeera English,,,0,0,0,2019-04-07 16:38:11.506504
Sherylcrow,UC89Lupwwv9ANeuxfDRXo7mQ,2006-09-21T01:10:09.000Z,143848,46,5219684,2019-04-07 16:38:12.588099
RocketJump Film School,,,0,0,0,2019-04-07 16:38:13.633540
blvck King,,,0,0,0,2019-04-07 16:38:14.679296
Trevor Wallace,,,0,0,0,2019-04-07 16:38:15.717895
Vat19Nvjds,UC1tAza6iL3yB0QXRoGl49KQ,2013-03-18T21:49:44.000Z,13455,134,2645440,2019-04-07 16:38:16.810518
SnekTek,,,0,0,0,2019-04-07 16:38:17.871070
Domain of Science,,,0,0,0,2019-04-07 16:38:18.913020
Birdbox Studio,,,0,0,0,2019-04-07 16:38:19.960004
Just Marcus,,,0,0,0,2019-04-07 16:38:20.996918
James Veitch,,,0,0,0,2019-04-07 16:38:22.032705
Roy Moore for Senate,,,0,0,0,2019-04-07 16:38:23.076383
Dj Earworm,,,0,0,0,2019-04-07 16:38:24.119837
Bethel Music,,,0,0,0,2019-04-07 16:38:25.160587
Jaclyn Hill,,,0,0,0,2019-04-07 16:38:26.204365
ChrisBrownVEVO,UCm1dsgJNnhaLkY3uAdqN4mA,2009-10-15T19:08:16.000Z,12583664,189,7901226622,2019-04-07 16:38:27.286877
T-Mobile,,,0,0,0,2019-04-07 16:38:28.328287
ThePianoGuys,UCmKurapML4BF9Bjtj4RbvXw,2008-03-25T19:52:10.000Z,6527176,85,1705505463,2019-04-07 16:38:29.405789
Carly and Erin,,,0,0,0,2019-04-07 16:38:30.446276
GwenStefaniVEVO,UCkEAAkbmhYVnJVSxvp-AfWg,2009-05-12T05:28:04.000Z,1121866,67,830040702,2019-04-07 16:38:31.524854
Blue Origin,,,0,0,0,2019-04-07 16:38:32.569508
Shameless Maya,,,0,0,0,2019-04-07 16:38:33.612908
LukeCombsVEVO,UCwLK17rpMFUfktQEcMzSyWg,2016-08-22T17:01:00.000Z,350639,32,680945928,2019-04-07 16:38:34.683404
austinmcconnell,UCbxQcz9k0NRRuy0ukgQTDQQ,2007-06-04T18:30:02.000Z,823578,93,70368625,2019-04-07 16:38:35.768103
LaMadelynn,UCLq5mB76CPuOvftjqq8JMYQ,2011-11-16T23:48:29.000Z,979231,259,14894014,2019-04-07 16:38:36.868594
The Atlantic,,,0,0,0,2019-04-07 16:38:37.906102
StoryCorps,UCILamLkehRwaRRBjhNIw_1g,2006-11-29T20:11:13.000Z,255009,192,33774098,2019-04-07 16:38:38.975593
EllieGouldingVEVO,UCvu362oukLMN1miydXcLxGg,2010-02-11T17:43:38.000Z,8019038,98,4725443145,2019-04-07 16:38:40.058190
Davey Swatpaz,,,0,0,0,2019-04-07 16:38:41.100110
Rob Scallon,,,0,0,0,2019-04-07 16:38:42.142872
Penguin Books UK,,,0,0,0,2019-04-07 16:38:43.183856
Dr. Sandra Lee (aka Dr. Pimple Popper),,,0,0,0,2019-04-07 16:38:44.228451
American Bridge 21st Century,,,0,0,0,2019-04-07 16:38:45.278300
GreatScott!,,,0,0,0,2019-04-07 16:38:46.319878
KhalidVEVO,,,0,0,0,2019-04-07 16:38:47.383683
TaylorSwiftVEVO,UCANLZYMidaCbLQFWXBC95Jg,2009-05-12T05:29:33.000Z,27642423,82,16394758554,2019-04-07 16:38:48.476452
KeithUrbanVEVO,UCK-GN21LMCsDoQgnZXNqLaw,2010-03-17T19:37:48.000Z,638817,93,587395011,2019-04-07 16:38:49.546975
Orion Pictures,,,0,0,0,2019-04-07 16:38:50.596644
ChangeofplanZ,,,0,0,0,2019-04-07 16:38:51.650164
MTV International,,,0,0,0,2019-04-07 16:38:52.692540
WE tv,,,0,0,0,2019-04-07 16:38:53.746373
LD Entertainment,,,0,0,0,2019-04-07 16:38:54.790054
doddlevloggle,UCk-83b_vjgxPSHjVFZhR8fA,2012-01-28T20:09:11.000Z,910861,369,129626242,2019-04-07 16:38:55.883697
Ryan Williams,,,0,0,0,2019-04-07 16:38:56.922285
IGN News,,,0,0,0,2019-04-07 16:38:57.968728
Kingsley,,,0,0,0,2019-04-07 16:38:59.020422
Rainer Hilland,,,0,0,0,2019-04-07 16:39:00.062925
SPORTSNET,,,0,0,0,2019-04-07 16:39:01.110313
Hannah Witton,,,0,0,0,2019-04-07 16:39:02.154963
Newsy,,,0,0,0,2019-04-07 16:39:03.196448
Nat Geo WILD,,,0,0,0,2019-04-07 16:39:04.238211
SpaceX,UCSFMADvCb8OL0-3PrzUT_JA,2006-04-12T07:31:47.000Z,251,0,0,2019-04-07 16:39:05.331892
HOT 97,,,0,0,0,2019-04-07 16:39:06.372295
Tom Harlock,,,0,0,0,2019-04-07 16:39:07.410813
dodieVEVO,UCayDH74OUbNnLgmZ1uy136g,2016-12-05T20:45:39.000Z,358184,12,26704409,2019-04-07 16:39:08.475471
David Guetta,,,0,0,0,2019-04-07 16:39:09.513035
cicigoodies2011,UCLEcMU-hWD0aIRvFswKJF2A,2011-05-22T09:03:11.000Z,6566,49,4909804,2019-04-07 16:39:10.672803
Kyle Gunderson,,,0,0,0,2019-04-07 16:39:11.716199
Michael Rigsby,,,0,0,0,2019-04-07 16:39:12.755749
Katzun,UCo7tWAAtCs1OerypW9dJHaQ,2006-03-10T10:55:59.000Z,8,0,0,2019-04-07 16:39:13.928337
MK Dons,,,0,0,0,2019-04-07 16:39:14.972379
greeenpro,UCVfl4sWlOH4E9YCzjEyqZug,2007-11-06T03:14:59.000Z,0,0,0,2019-04-07 16:39:16.094056
FightHype.com,,,0,0,0,2019-04-07 16:39:17.139455
Empire,UCVBLhL_FVJVxnkHmhSPh4JA,2006-01-02T23:53:46.000Z,89,4,19542,2019-04-07 16:39:18.273243
Rock & Roll Hall of Fame,,,0,0,0,2019-04-07 16:39:19.312872
MovieAccessTrailers,,,0,0,0,2019-04-07 16:39:20.359511
Bloomberg,UCUMZ7gohGI9HcU9VNsr2FJQ,2006-03-09T23:17:35.000Z,1559527,47765,372045712,2019-04-07 16:39:21.426155
CyclingTips,,,0,0,0,2019-04-07 16:39:22.479612
misleadingsilhouette,UCBfT4NBQBbO2-HWN6tqf5uQ,2009-06-08T00:52:07.000Z,2871,51,4193050,2019-04-07 16:39:23.619004
itsAlexClark,UCsDmESjqNPukDmVnuneLrqw,2009-12-02T20:40:49.000Z,4023272,380,381863352,2019-04-07 16:39:24.695534
TheReportOfTheWeek,UCeR0n8d3ShTn_yrMhpwyE1Q,2011-02-20T20:42:31.000Z,1291434,981,104880787,2019-04-07 16:39:25.788970
Zach Simmons,,,0,0,0,2019-04-07 16:39:26.829575
IAmAnneMarie,UC6Xz9THx6YDjumNE7pG-0DA,2009-02-06T04:06:35.000Z,48,7,26876,2019-04-07 16:39:27.948087
MasterClass,UCNsuxn6DKjRQWtY_C33u9Iw,2006-02-23T17:18:05.000Z,0,0,0,2019-04-07 16:39:29.083694
Lawrence Livermore National Laboratory,,,0,0,0,2019-04-07 16:39:30.123269
tovestyrkeVEVO,UCzr0iRJgtLNitmAl3U7A1Tw,2010-10-20T21:20:13.000Z,81898,55,26454637,2019-04-07 16:39:31.220756
Cole and Marmalade,,,0,0,0,2019-04-07 16:39:32.261203
Hak5,,,0,0,0,2019-04-07 16:39:33.307727
Missguided,UCNmJ85CTooCM3pu7SKdpcaw,2006-06-03T00:54:31.000Z,3,0,0,2019-04-07 16:39:34.412130
Xbox,UCjBp_7RuDBUYbd1LegWEJ8g,2005-11-01T06:05:35.000Z,2961464,6345,687651205,2019-04-07 16:39:35.496540
Freddie Lister,,,0,0,0,2019-04-07 16:39:36.542362
Collins Key,,,0,0,0,2019-04-07 16:39:37.588302
Third Leg Studios,,,0,0,0,2019-04-07 16:39:38.625470
Blurred Culture,,,0,0,0,2019-04-07 16:39:39.673165
grandayy,,,0,0,0,2019-04-07 16:39:40.719792
NikkieTutorials,UCzTKskwIc_-a0cGvCXA848Q,2008-06-23T17:34:43.000Z,11774770,716,1029433764,2019-04-07 16:39:41.780239
NFL World,,,0,0,0,2019-04-07 16:39:42.822147
Sport Hub,,,0,0,0,2019-04-07 16:39:43.868952
FOX,UCUTuhx9d0GDlQ2Gj1BmhpfA,2005-08-05T22:32:24.000Z,499,1,2236,2019-04-07 16:39:45.007527
CHRIS-RS,,,0,0,0,2019-04-07 16:39:46.051933
Adam Neely,,,0,0,0,2019-04-07 16:39:47.101344
Clevver Style,,,0,0,0,2019-04-07 16:39:48.142748
PointlessBlogVlogs,,,0,0,0,2019-04-07 16:39:49.193223
TechRax,UCmlsu3V3SzIm2Jmo0S0qiMg,2009-09-21T02:56:52.000Z,6341422,494,1494387643,2019-04-07 16:39:50.256741
Chris Hadfield's Rare Earth,,,0,0,0,2019-04-07 16:39:51.296353
Goodwillsandusky,UCXMyrGMfRtf12S0gpxx90XA,2011-06-27T13:45:19.000Z,35,22,342888,2019-04-07 16:39:52.397719
Amelia Liana,,,0,0,0,2019-04-07 16:39:53.436108
Chili Klaus,,,0,0,0,2019-04-07 16:39:54.472788
The Oregonian,,,0,0,0,2019-04-07 16:39:55.513475
ThomasRhettVEVO,UCGHi_s4RrqUh4hsS4mLbiPg,2012-01-30T19:56:08.000Z,752821,40,788090555,2019-04-07 16:39:56.591098
